date,position,song_name,artist_name,last_position,peak_position,weeks_on_chart
2015-10-10,52,Jumpman,Drake & Future,0,52,1
2015-10-10,54,Infinity,One Direction,0,54,1
2015-10-10,61,RGF Island,Fetty Wap,0,61,1
2015-10-10,70,Diamonds Dancing,Drake & Future,0,70,1
2015-10-10,71,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,0,71,1
2015-10-10,75,Big Rings,Drake & Future,0,75,1
2015-10-10,81,Digital Dash,Drake & Future,0,81,1
2015-10-10,84,Confident,Demi Lovato,0,84,1
2015-10-10,85,Live From The Gutter,Drake & Future,0,85,1
2015-10-10,86,Scholarships,Drake & Future,0,86,1
2015-10-10,88,30 For 30 Freestyle,Drake,0,88,1
2015-10-10,89,I'm The Plug,Drake & Future,0,89,1
2015-10-10,90,Runnin' (Lose It All),Naughty Boy Featuring Beyonce & Arrow Benjamin,0,90,1
2015-10-10,92,Die A Happy Man,Thomas Rhett,0,92,1
2015-10-10,95,Powerful,Major Lazer Featuring Ellie Goulding & Tarrus Riley,0,95,1
2015-10-10,99,Hold Each Other,A Great Big World Featuring FUTURISTIC,0,99,1
2015-10-17,56,Alive,Sia,0,56,1
2015-10-17,71,Writing's On The Wall,Sam Smith,0,71,1
2015-10-17,78,Plastic Bag,Drake & Future,0,78,1
2015-10-17,82,Change Locations,Drake & Future,0,82,1
2015-10-17,84,Don't,Bryson Tiller,0,84,1
2015-10-17,86,Jugg,Fetty Wap Featuring Monty,0,86,1
2015-10-17,87,Jersey,Future,0,87,1
2015-10-17,96,Lay It All On Me,Rudimental Featuring Ed Sheeran,0,96,1
2015-10-24,83,Back Up,DeJ Loaf Featuring Big Sean,0,83,1
2015-10-24,90,Break Up In A Small Town,Sam Hunt,0,90,1
2015-10-24,99,Stay A Little Longer,Brothers Osborne,0,99,1
2015-10-31,92,I Got The Boy,Jana Kramer,0,92,1
2015-10-31,99,Top Of The World,Tim McGraw,0,99,1
2015-10-31,100,Love Me,The 1975,0,100,1
2015-11-07,10,Perfect,One Direction,0,10,1
2015-11-07,79,Cake By The Ocean,DNCE,0,79,1
2015-11-07,90,Say It,Tory Lanez,0,90,1
2015-11-07,95,Roses,The Chainsmokers Featuring Rozes,0,95,1
2015-11-07,97,Home,One Direction,0,97,1
2015-11-07,99,Can't Sleep Love,Pentatonix,0,99,1
2015-11-14,1,Hello,Adele,0,1,1
2015-11-14,2,Sorry,Justin Bieber,0,2,1
2015-11-14,68,Emperor's New Clothes,Panic! At The Disco,0,68,1
2015-11-14,82,Used To Love You Sober,Kane Brown,0,82,1
2015-11-14,84,Used To Love You,Gwen Stefani,0,84,1
2015-11-14,93,Dibs,Kelsea Ballerini,0,93,1
2015-11-14,97,I Love This Life,LOCASH,0,97,1
2015-11-14,98,Exchange,Bryson Tiller,0,98,1
2015-11-21,7,Focus,Ariana Grande,0,7,1
2015-11-21,23,Tennessee Whiskey,Chris Stapleton,0,23,1
2015-11-21,51,I'll Show You,Justin Bieber,0,51,1
2015-11-21,83,"Me, Myself & I",G-Eazy x Bebe Rexha,0,83,1
2015-11-21,95,Beautiful Drug,Zac Brown Band,0,95,1
2015-11-21,96,Already Callin' You Mine,Parmalee,0,96,1
2015-11-21,100,We Went,Randy Houser,0,100,1
2015-11-28,55,Adventure Of A Lifetime,Coldplay,0,55,1
2015-11-28,61,Do It Like Me,DLOW,0,61,1
2015-11-28,65,History,One Direction,0,65,1
2015-11-28,87,Traveller,Chris Stapleton,0,87,1
2015-11-28,88,Halo,Jordan Smith,0,88,1
2015-11-28,91,WTF (Where They From),Missy Elliott Featuring Pharrell Williams,0,91,1
2015-11-28,94,Stand By You,Rachel Platten,0,94,1
2015-11-28,96,My House,Flo Rida,0,96,1
2015-12-05,4,Love Yourself,Justin Bieber,0,4,1
2015-12-05,30,Great Is Thy Faithfulness,Jordan Smith,0,30,1
2015-12-05,31,The Feeling,Justin Bieber Featuring Halsey,0,31,1
2015-12-05,42,Mark My Words,Justin Bieber,0,42,1
2015-12-05,43,Purpose,Justin Bieber,0,43,1
2015-12-05,49,No Pressure,Justin Bieber Featuring Big Sean,0,49,1
2015-12-05,53,Company,Justin Bieber,0,53,1
2015-12-05,54,No Sense,Justin Bieber Featuring Travi$ Scott,0,54,1
2015-12-05,67,Life Is Worth Living,Justin Bieber,0,67,1
2015-12-05,74,Children,Justin Bieber,0,74,1
2015-12-05,81,Been You,Justin Bieber,0,81,1
2015-12-05,83,If I Could Fly,One Direction,0,83,1
2015-12-05,87,Olivia,One Direction,0,87,1
2015-12-05,88,We Are,Justin Bieber Featuring Nas,0,88,1
2015-12-05,90,Get Used To It,Justin Bieber,0,90,1
2015-12-05,94,A.M.,One Direction,0,94,1
2015-12-05,96,Temporary Fix,One Direction,0,96,1
2015-12-05,97,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,0,97,1
2015-12-05,98,Trust,Justin Bieber,0,98,1
2015-12-05,100,Never Enough,One Direction,0,100,1
2015-12-12,22,When We Were Young,Adele,0,22,1
2015-12-12,70,Water Under The Bridge,Adele,0,70,1
2015-12-12,79,Send My Love (To Your New Lover),Adele,0,79,1
2015-12-12,87,Remedy,Adele,0,87,1
2015-12-12,97,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,0,97,1
2015-12-12,98,Best Friend,Young Thug,0,98,1
2015-12-12,100,Rich $ex,Future,0,100,1
2015-12-19,61,Hallelujah,Jordan Smith,0,61,1
2015-12-19,87,Down In The DM,Yo Gotti Featuring Nicki Minaj,0,87,1
2015-12-19,89,One Call Away,Charlie Puth,0,89,1
2015-12-19,92,I'd Just Love To Lay You Down,Barrett Baber,0,92,1
2015-12-19,97,Daddy,PSY Featuring CL,0,97,1
2015-12-19,98,Girls Just Want To Have Fun,Madi Davis,0,98,1
2015-12-26,21,Somebody To Love,Jordan Smith,0,21,1
2015-12-26,77,Hands To Myself,Selena Gomez,0,77,1
2015-12-26,89,Dessert,Dawin,0,89,1
2015-12-26,93,Backroad Song,Granger Smith,0,93,1
2015-12-26,94,Random,G-Eazy,0,94,1
2015-12-26,97,Sorry,Rick Ross Featuring Chris Brown,0,97,1
2015-12-26,98,Drifting,G-Eazy Featuring Chris Brown & Tory Lanez,0,98,1
2016-01-02,24,Mary Did You Know,Jordan Smith,0,24,1
2016-01-02,56,Burning House,Emily Ann Roberts,0,56,1
2016-01-02,64,Back To Sleep,Chris Brown,0,64,1
2016-01-02,69,You Should Be Here,Cole Swindell,0,69,1
2016-01-02,72,Climb Every Mountain,Jordan Smith,0,72,1
2016-01-02,86,Good To Be Alive (Hallelujah),Andy Grammer,0,86,1
2016-01-02,90,God Only Knows,Jordan Smith & Adam Levine,0,90,1
2016-01-02,95,Sorry Not Sorry,Bryson Tiller,0,95,1
2016-01-02,98,Hollow,Tori Kelly,0,98,1
2016-01-09,47,Jingle Bell Rock,Bobby Helms,0,35,16
2016-01-09,80,Zero,Chris Brown,0,80,1
2016-01-09,81,Hallelujah,Lindsey Stirling,0,81,1
2016-01-09,91,Little More (Royalty),Chris Brown,0,91,1
2016-01-09,94,Really Really,Kevin Gates,0,94,1
2016-01-09,98,Let It Go,James Bay,0,98,1
2016-01-09,99,Stick Talk,Future,0,99,1
2016-01-09,100,Get Ugly,Jason Derulo,0,100,1
2016-01-16,85,Watch Out,2 Chainz,0,85,1
2016-01-16,92,Mr. Misunderstood,Eric Church,0,92,1
2016-01-16,94,Break On Me.,Keith Urban,0,94,1
2016-01-16,99,Confession,Florida Georgia Line,0,99,1
2016-01-23,76,Heartbeat,Carrie Underwood,0,76,1
2016-01-23,81,Oui,Jeremih,0,81,1
2016-01-23,87,Sugar,Robin Schulz Featuring Francesco Yates,0,87,1
2016-01-23,93,2 Phones,Kevin Gates,0,93,1
2016-01-23,97,Nobody To Blame,Chris Stapleton,0,97,1
2016-01-30,40,Lazarus,David Bowie,0,40,1
2016-01-30,42,Space Oddity,David Bowie,0,15,15
2016-01-30,45,Under Pressure,Queen & David Bowie,0,29,16
2016-01-30,78,Blackstar,David Bowie,0,78,1
2016-01-30,94,Drunk On Your Love,Brett Eldredge,0,94,1
2016-01-30,98,Bang My Head,David Guetta Featuring Sia & Fetty Wap,0,98,1
2016-02-06,79,I Took A Pill In Ibiza,Mike Posner,0,79,1
2016-02-06,82,Walking On A Dream,Empire Of The Sun,0,82,1
2016-02-06,89,Victorious,Panic! At The Disco,0,89,1
2016-02-06,92,Death Of A Bachelor,Panic! At The Disco,0,92,1
2016-02-06,95,Middle,DJ Snake Featuring Bipolar Sunshine,0,95,1
2016-02-06,96,7 Years,Lukas Graham,0,96,1
2016-02-06,98,Lean & Dabb,iLoveMemphis,0,98,1
2016-02-13,9,Work,Rihanna Featuring Drake,0,9,1
2016-02-13,56,Bake Sale,Wiz Khalifa Featuring Travi$ Scott,0,56,1
2016-02-13,81,Something In The Way You Move,Ellie Goulding,0,81,1
2016-02-13,87,I Like The Sound Of That,Rascal Flatts,0,87,1
2016-02-13,91,My Church,Maren Morris,0,91,1
2016-02-13,94,Country Nation,Brad Paisley,0,94,1
2016-02-13,95,Humble And Kind,Tim McGraw,0,95,1
2016-02-13,97,Bottom Of The Bottle,Curren$Y Featuring August Alsina & Lil Wayne,0,97,1
2016-02-13,98,Somewhere On A Beach,Dierks Bentley,0,98,1
2016-02-13,100,Snapback,Old Dominion,0,100,1
2016-02-20,1,Pillowtalk,Zayn,0,1,1
2016-02-20,6,Summer Sixteen,Drake,0,6,1
2016-02-20,68,Hymn For The Weekend,Coldplay,0,68,1
2016-02-20,78,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,0,78,1
2016-02-20,85,Youth,Troye Sivan,0,85,1
2016-02-20,91,Needed Me,Rihanna,0,91,1
2016-02-20,97,Jam,"Kevin Gates Featuring Trey Songz, Ty Dolla $ign & Jamie Foxx",0,97,1
2016-02-27,52,Low Life,Future Featuring The Weeknd,0,52,1
2016-02-27,67,Fly S**t Only,Future,0,67,1
2016-02-27,69,Jimmy Choo,Fetty Wap,0,69,1
2016-02-27,78,Ophelia,The Lumineers,0,78,1
2016-02-27,83,Die A Happy Man,Nelly,0,83,1
2016-02-27,85,Don't Let Me Down,The Chainsmokers Featuring Daya,0,85,1
2016-02-27,94,Whisper,Chase Rice,0,94,1
2016-02-27,99,Little Bit Of You,Chase Bryant,0,99,1
2016-03-05,54,Make Me Like You,Gwen Stefani,0,54,1
2016-03-05,77,All I Ask,Adele,0,77,1
2016-03-05,81,Cheap Thrills,Sia Featuring Sean Paul,0,81,1
2016-03-05,83,Never Forget You,Zara Larsson & MNEK,0,83,1
2016-03-05,85,Might Be,DJ Luke Nasty,0,85,1
2016-03-05,86,Think Of You,Chris Young Duet With Cassadee Pope,0,86,1
2016-03-05,92,Promise,Kid Ink Featuring Fetty Wap,0,92,1
2016-03-05,98,That Don't Sound Like You,Lee Brice,0,98,1
2016-03-12,75,Lost Boy,Ruth B,0,75,1
2016-03-12,85,Mind Reader,Dustin Lynch,0,85,1
2016-03-12,87,Look At My Dab,Migos,0,87,1
2016-03-12,88,The Sound Of Silence,Disturbed,0,88,1
2016-03-12,91,Wild Things,Alessia Cara,0,91,1
2016-03-12,93,Saved,Ty Dolla $ign Featuring E-40,0,93,1
2016-03-12,94,Cut It,O.T. Genasis Featuring Young Dolph,0,94,1
2016-03-12,96,Panda,Desiigner,0,96,1
2016-03-12,100,Might Not,Belly Featuring The Weeknd,0,100,1
2016-03-19,8,Piece By Piece,Kelly Clarkson,0,8,1
2016-03-19,12,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,0,12,1
2016-03-19,59,It's You,Zayn,0,59,1
2016-03-19,79,Hello Friday,Flo Rida Featuring Jason Derulo,0,79,1
2016-03-19,92,T-Shirt,Thomas Rhett,0,92,1
2016-03-19,95,Til It Happens To You,Lady Gaga,0,95,1
2016-03-19,97,Head Over Boots,Jon Pardi,0,97,1
2016-03-26,11,No,Meghan Trainor,0,11,1
2016-03-26,54,Came Here To Forget,Blake Shelton,0,54,1
2016-03-26,66,Try Everything,Shakira,0,66,1
2016-03-26,79,Untitled 02 l 06.23.2014.,Kendrick Lamar,0,79,1
2016-03-26,83,American Country Love Song,Jake Owen,0,83,1
2016-03-26,90,Untitled 07 l Levitate,Kendrick Lamar,0,90,1
2016-03-26,96,Something New,Zendaya Featuring Chris Brown,0,96,1
2016-03-26,100,Gotta Lotta,2 Chainz Featuring Lil Wayne,0,100,1
2016-04-02,10,Dangerous Woman,Ariana Grande,0,10,1
2016-04-02,55,Like I Would,Zayn,0,55,1
2016-04-02,96,Ride,twenty one pilots,0,96,1
2016-04-02,98,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,0,98,1
2016-04-02,100,Fast Car,Jonas Blue Featuring Dakota,0,100,1
2016-04-09,42,Team,Iggy Azalea,0,42,1
2016-04-09,43,Be Alright,Ariana Grande,0,43,1
2016-04-09,98,Body,Dreezy Featuring Jeremih,0,98,1
2016-04-16,27,Close,Nick Jonas Featuring Tove Lo,0,27,1
2016-04-16,72,Noise,Kenny Chesney,0,72,1
2016-04-16,87,With Them,Young Thug,0,87,1
2016-04-16,91,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",0,91,1
2016-04-16,92,"Huntin', Fishin' And Lovin' Every Day",Luke Bryan,0,92,1
2016-04-16,93,Digits,Young Thug,0,93,1
2016-04-16,95,Moolah,Young Greatness,0,95,1
2016-04-16,97,New Level,A$AP Ferg Featuring Future,0,97,1
2016-04-16,99,Uber Everywhere,MadeinTYO,0,99,1
2016-04-23,16,Pop Style,Drake Featuring The Throne,0,16,1
2016-04-23,21,One Dance,Drake Featuring WizKid & Kyla,0,21,1
2016-04-23,34,Famous,Kanye West,0,34,1
2016-04-23,37,"Father Stretch My Hands, Pt. 1",Kanye West,0,37,1
2016-04-23,43,Lights Come On,Jason Aldean,0,43,1
2016-04-23,54,Pt. 2,Kanye West,0,54,1
2016-04-23,67,Ultralight Beam,Kanye West,0,67,1
2016-04-23,71,Waves,Kanye West,0,71,1
2016-04-23,74,Wasted Time,Keith Urban,0,74,1
2016-04-23,80,Kiss It Better,Rihanna,0,80,1
2016-04-23,84,FML,Kanye West,0,84,1
2016-04-23,92,Real Friends,Kanye West,0,92,1
2016-04-23,97,Come And See Me,PARTYNEXTDOOR Featuring Drake,0,97,1
2016-04-23,98,Never Be Like You,Flume Featuring Kai,0,98,1
2016-04-23,99,Feedback,Kanye West,0,99,1
2016-04-23,100,Record Year,Eric Church,0,100,1
2016-04-30,70,Messin' Around,Pitbull Featuring Enrique Iglesias,0,70,1
2016-04-30,85,Law,Yo Gotti Featuring E-40,0,85,1
2016-04-30,91,Faded,Alan Walker,0,91,1
2016-04-30,92,Ain't Your Mama,Jennifer Lopez,0,92,1
2016-04-30,94,If It Ain't Love,Jason Derulo,0,94,1
2016-05-07,17,Purple Rain,Prince And The Revolution,0,2,17
2016-05-07,20,When Doves Cry,Prince,0,1,22
2016-05-07,28,Kiss,Prince And The Revolution,0,1,19
2016-05-07,29,Little Red Corvette,Prince,0,6,23
2016-05-07,39,Let's Go Crazy,Prince And The Revolution,0,1,20
2016-05-07,41,1999,Prince,0,12,29
2016-05-07,42,Just Like Fire,P!nk,0,42,1
2016-05-07,73,Wicked,Future,0,73,1
2016-05-07,93,I Hate U I Love U,gnash Featuring Olivia O'Brien,0,93,1
2016-05-07,95,You Don't Own Me,Grace Featuring G-Eazy,0,95,1
2016-05-07,99,Let Me Love You,Ariana Grande Featuring Lil Wayne,0,99,1
2016-05-14,10,Formation,Beyonce,0,10,1
2016-05-14,11,Sorry,Beyonce,0,11,1
2016-05-14,13,Hold Up,Beyonce,0,13,1
2016-05-14,18,6 Inch,Beyonce Featuring The Weeknd,0,18,1
2016-05-14,28,Don't Hurt Yourself,Beyonce Featuring Jack White,0,28,1
2016-05-14,33,Raspberry Beret,Prince And The Revolution,0,2,18
2016-05-14,35,Freedom,Beyonce Featuring Kendrick Lamar,0,35,1
2016-05-14,37,Pray You Catch Me,Beyonce,0,37,1
2016-05-14,38,All Night,Beyonce,0,38,1
2016-05-14,39,I Would Die 4 U,Prince And The Revolution,0,8,16
2016-05-14,41,Daddy Lessons,Beyonce,0,41,1
2016-05-14,43,Sandcastles,Beyonce,0,43,1
2016-05-14,47,Love Drought,Beyonce,0,47,1
2016-05-14,63,Forward,Beyonce Featuring James Blake,0,63,1
2016-05-14,84,Wake Up,Fetty Wap,0,84,1
2016-05-14,94,Go Flex,Post Malone,0,94,1
2016-05-21,9,This Is What You Came For,Calvin Harris Featuring Rihanna,0,9,1
2016-05-21,20,H.O.L.Y.,Florida Georgia Line,0,20,1
2016-05-21,29,My Boo,Ghost Town DJ's,0,29,32
2016-05-21,33,Hype,Drake,0,33,1
2016-05-21,34,Controlla,Drake,0,34,1
2016-05-21,38,Grammys,Drake Featuring Future,0,38,1
2016-05-21,40,Still Here,Drake,0,40,1
2016-05-21,44,U With Me?,Drake,0,44,1
2016-05-21,45,9,Drake,0,45,1
2016-05-21,47,With You,Drake Featuring PARTYNEXTDOOR,0,47,1
2016-05-21,49,Childs Play,Drake,0,49,1
2016-05-21,52,Too Good,Drake Featuring Rihanna,0,52,1
2016-05-21,53,Feel No Ways,Drake,0,53,1
2016-05-21,54,Weston Road Flows,Drake,0,54,1
2016-05-21,61,Redemption,Drake,0,61,1
2016-05-21,63,Don't Mind,Kent Jones,0,63,1
2016-05-21,68,Keep The Family Close,Drake,0,68,1
2016-05-21,72,Faithful,Drake Featuring Pimp C & dvsn,0,72,1
2016-05-21,74,True Colors,Zedd & Kesha,0,74,1
2016-05-21,75,Fire & Desire,Drake,0,75,1
2016-05-21,86,Views,Drake,0,86,1
2016-05-28,1,Can't Stop The Feeling!,Justin Timberlake,0,1,1
2016-05-28,70,Go Ahead And Break My Heart,Blake Shelton Featuring Gwen Stefani,0,70,1
2016-05-28,83,Into You,Ariana Grande,0,83,1
2016-05-28,90,Church Bells,Carrie Underwood,0,90,1
2016-06-04,39,Me Too,Meghan Trainor,0,39,1
2016-06-04,67,Wherever I Go,OneRepublic,0,67,1
2016-06-04,69,The Fighter,Keith Urban Featuring Carrie Underwood,0,69,1
2016-06-04,86,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,0,86,1
2016-06-04,92,THat Part,ScHoolboy Q Featuring Kanye West,0,92,1
2016-06-04,93,Blessings,Chance The Rapper Featuring Ty Dolla $ign,0,93,1
2016-06-04,94,I'm Sorry,Adam Wakefield,0,94,1
2016-06-04,99,Unsteady,X Ambassadors,0,99,1
2016-06-11,73,Lonesome Broken And Blue,Adam Wakefield,0,73,1
2016-06-11,83,Love On The Brain,Rihanna,0,83,1
2016-06-11,90,From The Ground Up,Dan + Shay,0,90,1
2016-06-11,94,Every Breath You Take,Hannah Huston,0,94,1
2016-06-11,96,Gold,Kiiara,0,96,1
2016-06-11,98,With You Tonight / Hasta El Amanecer,Nicky Jam,0,98,1
2016-06-11,100,Down That Road,Alisan Porter,0,100,1
2016-06-18,74,Kill Em With Kindness,Selena Gomez,0,74,1
2016-06-18,92,Peter Pan,Kelsea Ballerini,0,92,1
2016-06-18,93,Make You Miss Me,Sam Hunt,0,93,1
2016-06-18,98,Different For Girls,Dierks Bentley Featuring Elle King,0,98,1
2016-06-18,99,Fix,Chris Lane,0,99,1
2016-06-18,100,"Sit Still, Look Pretty",Daya,0,100,1
2016-06-25,18,For Free,DJ Khaled Featuring Drake,0,18,1
2016-06-25,34,Treat You Better,Shawn Mendes,0,34,1
2016-06-25,75,Nothing Is Promised,Mike WiLL Made-It x Rihanna,0,75,1
2016-07-02,71,Champions,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner",0,71,1
2016-07-02,87,Broccoli,D.R.A.M. Featuring Lil Yachty,0,87,1
2016-07-02,90,Sweatshirt,Jacob Sartorius,0,90,1
2016-07-02,92,Money Longer,Lil Uzi Vert,0,92,1
2016-07-02,94,My PYT,Wale,0,94,1
2016-07-02,98,Toothbrush,DNCE,0,98,1
2016-07-09,14,Heathens,twenty one pilots,0,14,1
2016-07-09,67,Dark Necessities,Red Hot Chili Peppers,0,67,1
2016-07-09,78,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,0,78,1
2016-07-09,86,What The World Needs Now Is Love,Broadway For Orlando,0,86,1
2016-07-09,88,Ain't No Stopping Us Now,Kane Brown,0,88,1
2016-07-09,92,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,0,92,1
2016-07-09,100,Night's On Fire,David Nail,0,100,1
2016-07-16,32,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",0,32,1
2016-07-16,56,I Got The Keys,DJ Khaled Featuring Jay Z & Future,0,56,1
2016-07-16,80,No Limit,Usher Featuring Young Thug,0,80,1
2016-07-16,86,She's Got A Way With Words,Blake Shelton,0,86,1
2016-07-16,96,Luv,Tory Lanez,0,96,1
2016-07-23,34,M.I.L.F. $,Fergie,0,34,1
2016-07-23,85,Bored To Death,blink-182,0,85,1
2016-07-23,94,Brand New,Ben Rector,0,94,1
2016-07-23,98,Lockjaw,French Montana Featuring Kodak Black,0,98,1
2016-07-23,100,Flexicution,Logic,0,100,1
2016-07-30,72,Love Make The World Go Round,Jennifer Lopez & Lin-Manuel Miranda,0,72,1
2016-07-30,86,Duele El Corazon,Enrique Iglesias Feat. Wisin or Tinashe & Javada,0,86,1
2016-07-30,89,You Was Right,Lil Uzi Vert,0,89,1
2016-07-30,91,You & Me,Marc E. Bassy Featuring G-Eazy,0,91,1
2016-07-30,95,La Bicicleta,Carlos Vives & Shakira,0,95,1
2016-07-30,97,Lush Life,Zara Larsson,0,97,1
2016-07-30,99,No Money,Galantis,0,99,1
2016-08-06,11,Rise,Katy Perry,0,11,1
2016-08-06,17,Make Me...,Britney Spears Featuring G-Eazy,0,17,1
2016-08-06,47,Vice,Miranda Lambert,0,47,1
2016-08-06,68,Girls Talk Boys,5 Seconds Of Summer,0,68,1
2016-08-06,81,Mama Said,Lukas Graham,0,81,1
2016-08-06,84,Body Say,Demi Lovato,0,84,1
2016-08-06,89,No Shopping,French Montana Featuring Drake,0,89,1
2016-08-06,90,A Little More Summertime,Jason Aldean,0,90,1
2016-08-06,96,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,0,96,1
2016-08-06,97,Sex With Me,Rihanna,0,97,1
2016-08-13,2,Cold Water,Major Lazer Featuring Justin Bieber & MO,0,2,1
2016-08-13,46,Tiimmy Turner,Desiigner,0,46,1
2016-08-13,67,Purple Lamborghini,Skrillex & Rick Ross,0,67,1
2016-08-13,72,Hit Or Miss,Jacob Sartorius,0,72,1
2016-08-13,81,Back On Road,Gucci Mane & Drake,0,81,1
2016-08-13,88,1 Night,Lil Yachty,0,88,1
2016-08-13,89,P**** Print,Gucci Mane Featuring Kanye West,0,89,1
2016-08-13,91,This Girl,Kungs vs Cookin' On 3 Burners,0,91,1
2016-08-13,97,It Don't Hurt Like It Used To,Billy Currington,0,97,1
2016-08-13,99,Middle Of A Memory,Cole Swindell,0,99,1
2016-08-13,100,Castaway,Zac Brown Band,0,100,1
2016-08-20,9,Closer,The Chainsmokers Featuring Halsey,0,9,1
2016-08-20,29,Setting The World On Fire,Kenny Chesney Featuring P!nk,0,29,1
2016-08-20,84,Holy Key,"DJ Khaled Featuring Big Sean, Kendrick Lamar & Betty Wright",0,84,1
2016-08-20,96,Starving,Hailee Steinfeld & Grey Featuring Zedd,0,96,1
2016-08-20,97,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,0,97,1
2016-08-27,12,Let Me Love You,DJ Snake Featuring Justin Bieber,0,12,1
2016-08-27,62,Gangsta,Kehlani,0,62,1
2016-08-27,64,Bohemian Rhapsody,Panic! At The Disco,0,64,1
2016-08-27,84,Cool Girl,Tove Lo,0,84,1
2016-08-27,94,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",0,94,1
2016-08-27,100,You Look Like I Need A Drink,Justin Moore,0,100,1
2016-09-03,76,Look Alive,Rae Sremmurd,0,76,1
2016-09-03,90,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,0,90,1
2016-09-03,93,In The Name Of Love,Martin Garrix & Bebe Rexha,0,93,1
2016-09-03,95,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",0,95,1
2016-09-03,98,Rock On,Tucker Beathard,0,98,1
2016-09-10,79,Nikes,Frank Ocean,0,79,1
2016-09-10,80,Ivy,Frank Ocean,0,80,1
2016-09-10,84,Pink + White,Frank Ocean,0,84,1
2016-09-10,94,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,0,94,1
2016-09-10,95,Mercy,Shawn Mendes,0,95,1
2016-09-10,96,Solo,Frank Ocean,0,96,1
2016-09-10,98,Nights,Frank Ocean,0,98,1
2016-09-10,99,I Met A Girl,William Michael Morgan,0,99,1
2016-09-10,100,Move,Luke Bryan,0,100,1
2016-09-17,31,Side To Side,Ariana Grande Featuring Nicki Minaj,0,31,1
2016-09-17,56,May We All,Florida Georgia Line Featuring Tim McGraw,0,56,1
2016-09-17,71,Grass Ain't Greener,Chris Brown,0,71,1
2016-09-17,85,OOOUUU,Young M.A,0,85,1
2016-09-17,87,Wyclef Jean,Young Thug,0,87,1
2016-09-17,95,Scars To Your Beautiful,Alessia Cara,0,95,1
2016-09-17,97,I Know Somebody,LOCASH,0,97,1
2016-09-24,52,The Greatest,Sia Featuring Kendrick Lamar,0,52,1
2016-09-24,92,Goosebumps,Travis Scott,0,92,1
2016-09-24,96,Caroline,Amine,0,96,1
2016-09-24,98,Fade,Kanye West,0,98,1
2016-10-01,15,Perfect Illusion,Lady Gaga,0,15,1
2016-10-01,73,Blue Ain't Your Color,Keith Urban,0,73,1
2016-10-01,75,Deja Vu,Post Malone Featuring Justin Bieber,0,75,1
2016-10-01,89,Sleep Without You,Brett Young,0,89,1
2016-10-01,96,Black Beatles,Rae Sremmurd Featuring Gucci Mane,0,96,1
2016-10-01,98,X,21 Savage & Metro Boomin Featuring Future,0,98,1
2016-10-08,21,Forever Country,"Artists Of Then, Now & Forever",0,21,1
2016-10-08,24,My Way,Calvin Harris,0,24,1
2016-10-08,40,Starboy,The Weeknd Featuring Daft Punk,0,40,1
2016-10-08,57,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,0,57,1
2016-10-08,87,Key To The Streets,YFN Lucci Featuring Migos & Trouble,0,87,1
2016-10-08,91,Cancer,twenty one pilots,0,91,1
2016-10-15,63,This Town,Niall Horan,0,63,1
2016-10-15,89,HandClap,Fitz And The Tantrums,0,89,1
2016-10-15,92,Song For Another Time,Old Dominion,0,92,1
2016-10-15,94,Capsize,Frenship & Emily Warren,0,94,1
2016-10-15,95,CRZY,Kehlani,0,95,1
2016-10-22,18,All We Know,The Chainsmokers Featuring Phoebe Ryan,0,18,1
2016-10-22,60,Say It,Flume Featuring Tove Lo,0,60,1
2016-10-22,63,False Alarm,The Weeknd,0,63,1
2016-10-22,74,Cranes In The Sky,Solange,0,74,1
2016-10-22,91,Don't Touch My Hair,Solange Featuring Sampha,0,91,1
2016-10-22,94,LIFTED,CL,0,94,1
2016-10-22,97,Fresh Eyes,Andy Grammer,0,97,1
2016-10-22,98,Wanna Be That Song,Brett Eldredge,0,98,1
2016-10-22,100,All Eyez,The Game Featuring Jeremih,0,100,1
2016-10-29,5,24K Magic,Bruno Mars,0,5,1
2016-10-29,55,Love Me Now,John Legend,0,55,1
